date,time,district,lat,lon,civ.race,civ.gender,civ.age,civ.injured,force_id,officer_id,month,civilian_race_short,hour
2013-11-22,2013-11-22T18:45:00Z,1,41.867487,-87.627585,BLACK,MALE,23,0,54314,516,2013-11-01,civilian_black,18
2014-03-28,2014-03-28T19:30:00Z,1,41.86724,-87.641014,BLACK,FEMALE,26,0,55779,516,2014-03-01,civilian_black,19
2012-02-04,2012-02-04T01:13:00Z,14,41.90479,-87.69325,BLACK,MALE,57,1,43794,524,2012-02-01,civilian_black,1
2015-09-20,2015-09-20T09:53:00Z,10,41.85168,-87.71408,BLACK,MALE,26,0,64375,524,2015-09-01,civilian_black,9
2015-07-26,2015-07-26T19:45:00Z,6,41.745773,-87.66454,BLACK,FEMALE,31,0,63532,531,2015-07-01,civilian_black,19
2015-11-29,2015-11-29T00:24:00Z,6,41.753468,-87.63681,BLACK,MALE,19,1,65408,531,2015-11-01,civilian_black,0
2012-05-25,2012-05-25T02:58:00Z,10,NA,NA,HISPANIC,MALE,24,1,45608,533,2012-05-01,civilian_hisp,2
2015-03-30,2015-03-30T20:48:00Z,14,41.910313,-87.6888,WHITE,MALE,21,0,61534,534,2015-03-01,civilian_white,20
2015-12-07,2015-12-07T20:35:00Z,14,41.926014,-87.69624,HISPANIC,MALE,74,0,65503,534,2015-12-01,civilian_hisp,20
2013-05-02,2013-05-02T16:30:00Z,12,41.85315,-87.67221,HISPANIC,MALE,18,0,50988,535,2013-05-01,civilian_hisp,16
2013-11-03,2013-11-03T15:50:00Z,12,41.855576,-87.663124,BLACK,MALE,46,0,54032,535,2013-11-01,civilian_black,15
2014-06-22,2014-06-22T01:58:00Z,18,41.893192,-87.63432,WHITE,MALE,21,0,57318,536,2014-06-01,civilian_white,1
2012-12-31,2012-12-31T01:09:00Z,20,41.982433,-87.693954,ASIAN/PACIFIC ISLANDER,FEMALE,44,0,49129,559,2012-12-01,civilian_aapi,1
2015-09-16,2015-09-16T17:07:00Z,12,41.881985,-87.69756,BLACK,MALE,41,0,64316,581,2015-09-01,civilian_black,17
2013-10-31,2013-10-31T11:30:00Z,15,41.88576,-87.75971,BLACK,MALE,43,0,54000,587,2013-10-01,civilian_black,11
2015-04-13,2015-04-13T23:24:00Z,25,41.916973,-87.74321,BLACK,MALE,22,0,61770,591,2015-04-01,civilian_black,23
2015-10-04,2015-10-04T21:16:00Z,25,41.909523,-87.754616,BLACK,MALE,24,1,64615,591,2015-10-01,civilian_black,21
2013-03-25,2013-03-25T02:22:00Z,14,41.921715,-87.66862,WHITE,FEMALE,33,0,50336,592,2013-03-01,civilian_white,2
2015-11-03,2015-11-03T16:04:00Z,15,41.87943,-87.75149,HISPANIC,FEMALE,20,0,65099,598,2015-11-01,civilian_hisp,16
2015-01-05,2015-01-05T20:04:00Z,11,NA,NA,BLACK,MALE,25,1,60424,601,2015-01-01,civilian_black,20
2015-03-08,2015-03-08T16:07:00Z,11,41.892776,-87.711365,BLACK,MALE,44,1,61205,601,2015-03-01,civilian_black,16
2015-03-25,2015-03-25T21:45:00Z,15,NA,NA,BLACK,MALE,30,1,61452,601,2015-03-01,civilian_black,21
2015-06-15,2015-06-15T16:45:00Z,11,41.877846,-87.73724,BLACK,MALE,24,1,62730,601,2015-06-01,civilian_black,16
2015-08-19,2015-08-19T15:40:00Z,11,41.874733,-87.707214,BLACK,MALE,20,1,63905,601,2015-08-01,civilian_black,15
2015-09-05,2015-09-05T19:38:00Z,11,41.89262,-87.721115,BLACK,MALE,30,0,64134,601,2015-09-01,civilian_black,19
2012-05-24,2012-05-24T05:30:00Z,12,NA,NA,HISPANIC,MALE,40,1,45591,604,2012-05-01,civilian_hisp,5
2014-06-18,2014-06-18T05:50:00Z,12,41.89005,-87.65178,WHITE,FEMALE,25,0,57241,604,2014-06-01,civilian_white,5
2015-09-26,2015-09-26T16:52:00Z,3,NA,NA,BLACK,MALE,31,0,64493,628,2015-09-01,civilian_black,16
2013-05-10,2013-05-10T01:05:00Z,4,41.75262,-87.58212,BLACK,MALE,24,0,51125,637,2013-05-01,civilian_black,1
2015-04-08,2015-04-08T21:10:00Z,5,41.680744,-87.61926,HISPANIC,MALE,23,1,61664,637,2015-04-01,civilian_hisp,21
2012-03-25,2012-03-25T02:25:00Z,11,41.871414,-87.70094,BLACK,FEMALE,20,0,44567,638,2012-03-01,civilian_black,2
2015-04-14,2015-04-14T22:45:00Z,8,41.8103,-87.74691,BLACK,MALE,25,0,61781,648,2015-04-01,civilian_black,22
2014-08-08,2014-08-08T16:30:00Z,3,41.774487,-87.61549,BLACK,MALE,20,0,58246,651,2014-08-01,civilian_black,16
2015-08-09,2015-08-09T20:39:00Z,3,41.782986,-87.61449,BLACK,MALE,25,1,63756,651,2015-08-01,civilian_black,20
2012-01-12,2012-01-12T21:49:00Z,4,NA,NA,BLACK,MALE,33,0,43459,652,2012-01-01,civilian_black,21
2013-06-22,2013-06-22T11:30:00Z,2,41.81745,-87.62144,BLACK,MALE,32,0,51912,662,2013-06-01,civilian_black,11
2014-02-22,2014-02-22T08:53:00Z,2,NA,NA,BLACK,MALE,21,0,55341,662,2014-02-01,civilian_black,8
2013-11-24,2013-11-24T13:00:00Z,6,41.751728,-87.64408,BLACK,MALE,25,0,54346,674,2013-11-01,civilian_black,13
2012-02-19,2012-02-19T12:28:00Z,3,41.768513,-87.591064,BLACK,MALE,19,0,44023,678,2012-02-01,civilian_black,12
2012-02-19,2012-02-19T12:28:00Z,3,41.768513,-87.591064,BLACK,MALE,49,0,44025,678,2012-02-01,civilian_black,12
2012-02-25,2012-02-25T13:35:00Z,3,NA,NA,BLACK,MALE,21,0,44088,678,2012-02-01,civilian_black,13
2012-02-25,2012-02-25T13:28:00Z,3,41.76667,-87.60562,BLACK,MALE,21,0,44087,678,2012-02-01,civilian_black,13
2012-04-21,2012-04-21T11:25:00Z,NA,NA,NA,BLACK,MALE,25,0,44963,678,2012-04-01,civilian_black,11
2013-11-06,2013-11-06T10:20:00Z,3,41.774143,-87.59452,BLACK,MALE,18,0,54075,678,2013-11-01,civilian_black,10
2014-08-09,2014-08-09T13:45:00Z,3,41.765617,-87.56406,BLACK,MALE,57,1,58273,678,2014-08-01,civilian_black,13
2014-10-18,2014-10-18T11:48:00Z,3,41.7605,-87.559235,BLACK,MALE,18,0,59356,678,2014-10-01,civilian_black,11
2015-01-12,2015-01-12T00:38:00Z,6,41.751728,-87.64408,BLACK,MALE,31,0,60500,683,2015-01-01,civilian_black,0
2015-02-16,2015-02-16T20:05:00Z,6,41.750694,-87.640755,BLACK,MALE,25,1,60943,683,2015-02-01,civilian_black,20
2015-04-14,2015-04-14T20:28:00Z,6,41.751633,-87.65135,BLACK,MALE,37,0,61783,683,2015-04-01,civilian_black,20
2015-08-22,2015-08-22T17:29:00Z,4,41.726925,-87.59854,BLACK,MALE,22,0,63943,683,2015-08-01,civilian_black,17
2015-04-22,2015-04-22T16:30:00Z,4,41.736443,-87.573296,BLACK,MALE,18,0,61898,710,2015-04-01,civilian_black,16
2015-11-16,2015-11-16T11:03:00Z,4,41.737106,-87.572685,BLACK,MALE,18,0,65273,710,2015-11-01,civilian_black,11
2012-03-11,2012-03-11T17:45:00Z,4,41.726017,-87.5834,BLACK,FEMALE,27,0,44317,716,2012-03-01,civilian_black,17
2014-06-18,2014-06-18T21:56:00Z,3,41.782677,-87.62216,BLACK,MALE,24,1,57250,733,2014-06-01,civilian_black,21
2012-04-29,2012-04-29T16:50:00Z,18,41.89666,-87.629944,BLACK,MALE,18,0,45082,734,2012-04-01,civilian_black,16
2015-01-23,2015-01-23T01:30:00Z,7,41.772434,-87.67373,BLACK,MALE,40,1,60638,737,2015-01-01,civilian_black,1
2015-08-02,2015-08-02T01:30:00Z,7,41.760544,-87.65037,BLACK,MALE,26,1,63632,737,2015-08-01,civilian_black,1
2015-08-28,2015-08-28T05:05:00Z,7,41.762367,-87.65041,BLACK,MALE,23,1,64007,737,2015-08-01,civilian_black,5
2012-08-11,2012-08-11T20:12:00Z,19,41.943600000000004,-87.651,HISPANIC,MALE,24,0,47059,759,2012-08-01,civilian_hisp,20
2012-12-08,2012-12-08T21:10:00Z,19,NA,NA,WHITE,MALE,26,1,48821,759,2012-12-01,civilian_white,21
2013-12-14,2013-12-14T17:34:00Z,19,41.946682,-87.656105,HISPANIC,MALE,23,0,54552,759,2013-12-01,civilian_hisp,17
2015-08-23,2015-08-23T18:18:00Z,19,NA,NA,BLACK,MALE,18,1,63952,759,2015-08-01,civilian_black,18
2012-01-06,2012-01-06T01:24:00Z,14,41.90822,-87.7131,BLACK,MALE,25,0,43367,770,2012-01-01,civilian_black,1
2012-09-17,2012-09-17T23:25:00Z,14,NA,NA,BLACK,MALE,48,0,47730,770,2012-09-01,civilian_black,23
2012-11-16,2012-11-16T23:34:00Z,14,41.92879,-87.70635,BLACK,MALE,27,0,48502,770,2012-11-01,civilian_black,23
2012-12-17,2012-12-17T04:38:00Z,14,41.92078,-87.6973,BLACK,MALE,58,1,48956,770,2012-12-01,civilian_black,4
2013-04-13,2013-04-13T03:08:00Z,14,41.916595,-87.68739,BLACK,MALE,21,0,50651,770,2013-04-01,civilian_black,3
2013-05-18,2013-05-18T02:05:00Z,14,41.907173,-87.67603,WHITE,MALE,27,1,51272,770,2013-05-01,civilian_white,2
2013-07-17,2013-07-17T02:36:00Z,14,NA,NA,BLACK,MALE,47,0,52349,770,2013-07-01,civilian_black,2
2013-08-24,2013-08-24T06:22:00Z,14,41.904526,-87.66387,HISPANIC,FEMALE,21,0,52996,770,2013-08-01,civilian_hisp,6
2012-05-04,2012-05-04T21:10:00Z,15,41.874752,-87.76317,BLACK,MALE,25,1,45211,802,2012-05-01,civilian_black,21
2012-09-01,2012-09-01T18:20:00Z,15,41.899555,-87.752045,BLACK,MALE,28,0,47436,802,2012-09-01,civilian_black,18
2013-04-08,2013-04-08T15:06:00Z,15,41.895927,-87.74953,BLACK,FEMALE,36,0,50582,802,2013-04-01,civilian_black,15
2013-05-21,2013-05-21T16:00:00Z,15,41.893116,-87.751884,BLACK,MALE,23,0,51327,802,2013-05-01,civilian_black,16
2013-03-25,2013-03-25T20:06:00Z,11,41.89552,-87.71055,BLACK,MALE,55,0,50347,811,2013-03-01,civilian_black,20
2014-06-06,2014-06-06T16:40:00Z,11,41.89817,-87.73603,BLACK,MALE,23,0,56977,811,2014-06-01,civilian_black,16
2012-01-08,2012-01-08T04:28:00Z,22,41.720108,-87.65536,BLACK,MALE,39,0,43409,818,2012-01-01,civilian_black,4
2014-11-08,2014-11-08T23:34:00Z,11,41.880688,-87.72937,BLACK,MALE,24,0,59691,834,2014-11-01,civilian_black,23
2015-05-16,2015-05-16T02:21:00Z,11,NA,NA,BLACK,MALE,27,1,62199,834,2015-05-01,civilian_black,2
2015-07-25,2015-07-25T02:25:00Z,11,41.879005,-87.69379,BLACK,FEMALE,29,0,63496,834,2015-07-01,civilian_black,2
2012-09-22,2012-09-22T23:30:00Z,9,41.8524,-87.634796,ASIAN/PACIFIC ISLANDER,MALE,23,1,47776,856,2012-09-01,civilian_aapi,23
2012-12-09,2012-12-09T23:50:00Z,9,41.805824,-87.66855,HISPANIC,MALE,31,0,48837,856,2012-12-01,civilian_hisp,23
2014-05-19,2014-05-19T22:25:00Z,9,41.802917,-87.688354,HISPANIC,MALE,19,0,56678,856,2014-05-01,civilian_hisp,22
2014-04-04,2014-04-04T15:30:00Z,5,NA,NA,BLACK,FEMALE,46,0,55855,857,2014-04-01,civilian_black,15
2014-07-04,2014-07-04T02:42:00Z,5,NA,NA,BLACK,MALE,18,0,57549,857,2014-07-01,civilian_black,2
2015-02-19,2015-02-19T22:05:00Z,25,41.911964,-87.77897,BLACK,MALE,50,0,60983,859,2015-02-01,civilian_black,22
2015-06-14,2015-06-14T01:39:00Z,25,41.935696,-87.77753,HISPANIC,MALE,25,1,62694,859,2015-06-01,civilian_hisp,1
2015-06-14,2015-06-14T01:41:00Z,25,41.935696,-87.77753,HISPANIC,MALE,20,0,62695,859,2015-06-01,civilian_hisp,1
2013-08-07,2013-08-07T01:54:00Z,14,NA,NA,HISPANIC,MALE,20,1,52697,871,2013-08-01,civilian_hisp,1
2014-07-02,2014-07-02T04:00:00Z,14,41.924618,-87.71615,WHITE,FEMALE,28,0,57499,871,2014-07-01,civilian_white,4
2014-07-08,2014-07-08T02:10:00Z,14,41.902935,-87.696236,BLACK,MALE,38,0,57661,871,2014-07-01,civilian_black,2
2014-07-27,2014-07-27T17:15:00Z,2,41.800987,-87.619385,BLACK,MALE,26,1,58025,872,2014-07-01,civilian_black,17
2012-02-19,2012-02-19T18:49:00Z,5,41.704506,-87.617355,HISPANIC,FEMALE,27,0,44031,874,2012-02-01,civilian_hisp,18
2012-09-02,2012-09-02T23:38:00Z,31,NA,NA,BLACK,MALE,28,0,47466,874,2012-09-01,civilian_black,23
2012-09-29,2012-09-29T20:55:00Z,5,41.718784,-87.62053,HISPANIC,MALE,40,0,47868,874,2012-09-01,civilian_hisp,20
2012-09-15,2012-09-15T15:38:00Z,4,41.73997,-87.561195,HISPANIC,MALE,48,1,47695,876,2012-09-01,civilian_hisp,15
2013-05-26,2013-05-26T15:55:00Z,4,41.707245,-87.56329,BLACK,MALE,27,0,51422,876,2013-05-01,civilian_black,15
2013-05-26,2013-05-26T15:55:00Z,4,41.707245,-87.56329,BLACK,FEMALE,28,0,51423,876,2013-05-01,civilian_black,15
2015-02-24,2015-02-24T15:02:00Z,8,41.77742,-87.730064,WHITE,MALE,20,0,61034,880,2015-02-01,civilian_white,15
2013-11-23,2013-11-23T23:09:00Z,18,41.89598,-87.63124,BLACK,MALE,54,1,54345,895,2013-11-01,civilian_black,23
2013-09-01,2013-09-01T02:30:00Z,14,41.903175,-87.6785,HISPANIC,FEMALE,25,0,53135,940,2013-09-01,civilian_hisp,2
2013-09-01,2013-09-01T02:30:00Z,14,41.903175,-87.6785,HISPANIC,MALE,35,0,53139,940,2013-09-01,civilian_hisp,2
2012-03-04,2012-03-04T22:15:00Z,24,42.020515,-87.66642,BLACK,MALE,56,1,44219,945,2012-03-01,civilian_black,22
2012-12-12,2012-12-12T23:04:00Z,24,NA,NA,BLACK,MALE,22,0,48868,945,2012-12-01,civilian_black,23
2013-11-02,2013-11-02T04:20:00Z,14,41.92969,-87.70492,HISPANIC,MALE,50,0,54013,948,2013-11-01,civilian_hisp,4
2014-04-27,2014-04-27T09:25:00Z,14,41.903175,-87.6785,WHITE,MALE,33,1,56278,950,2014-04-01,civilian_white,9
2013-07-07,2013-07-07T03:15:00Z,9,41.811546,-87.645615,BLACK,MALE,30,1,52199,951,2013-07-01,civilian_black,3
2015-10-07,2015-10-07T23:36:00Z,9,41.794487,-87.66218,BLACK,MALE,33,0,64684,951,2015-10-01,civilian_black,23
2015-10-31,2015-10-31T00:59:00Z,9,41.81205,-87.6862,HISPANIC,MALE,28,0,65056,951,2015-10-01,civilian_hisp,0
2014-05-18,2014-05-18T13:43:00Z,10,41.84699,-87.69286,HISPANIC,MALE,21,0,56623,955,2014-05-01,civilian_hisp,13
2012-01-19,2012-01-19T23:33:00Z,14,41.924618,-87.71615,BLACK,MALE,30,0,43548,961,2012-01-01,civilian_black,23
2012-03-21,2012-03-21T03:51:00Z,25,41.92553,-87.75867,HISPANIC,MALE,33,1,44481,961,2012-03-01,civilian_hisp,3
2012-04-03,2012-04-03T01:07:00Z,15,NA,NA,BLACK,MALE,23,0,44705,961,2012-04-01,civilian_black,1
2012-03-24,2012-03-24T20:36:00Z,7,41.770958,-87.67127,BLACK,MALE,38,1,44557,964,2012-03-01,civilian_black,20
2012-12-07,2012-12-07T19:24:00Z,7,41.765373,-87.63383,BLACK,MALE,52,0,48801,964,2012-12-01,civilian_black,19
2013-01-18,2013-01-18T22:20:00Z,7,41.75957,-87.655914,BLACK,MALE,53,0,49389,964,2013-01-01,civilian_black,22
2013-01-24,2013-01-24T20:13:00Z,7,41.762154,-87.66497,WHITE,FEMALE,29,1,49469,964,2013-01-01,civilian_white,20
2013-04-18,2013-04-18T20:55:00Z,7,41.76777,-87.65419,BLACK,FEMALE,40,0,50722,964,2013-04-01,civilian_black,20
2013-05-28,2013-05-28T17:18:00Z,7,41.774815,-87.67138,BLACK,MALE,19,0,51456,964,2013-05-01,civilian_black,17
2013-08-10,2013-08-10T19:27:00Z,7,41.78565,-87.660736,BLACK,FEMALE,26,0,52758,964,2013-08-01,civilian_black,19
2013-08-22,2013-08-22T19:17:00Z,7,41.77671,-87.66542,BLACK,MALE,21,1,52962,964,2013-08-01,civilian_black,19
2014-11-29,2014-11-29T12:10:00Z,7,41.7825,-87.64339,BLACK,MALE,61,1,59918,964,2014-11-01,civilian_black,12
2012-11-25,2012-11-25T21:47:00Z,10,41.86526,-87.70313,BLACK,MALE,31,1,48645,967,2012-11-01,civilian_black,21
2012-12-16,2012-12-16T17:10:00Z,11,41.87366,-87.70871,BLACK,MALE,20,0,48945,967,2012-12-01,civilian_black,17
2013-06-26,2013-06-26T19:00:00Z,11,NA,NA,BLACK,MALE,28,0,52013,967,2013-06-01,civilian_black,19
2013-06-26,2013-06-26T19:00:00Z,11,NA,NA,BLACK,FEMALE,29,0,52015,967,2013-06-01,civilian_black,19
2013-07-04,2013-07-04T18:58:00Z,11,41.870975,-87.70429,BLACK,MALE,22,0,52152,967,2013-07-01,civilian_black,18
2013-08-01,2013-08-01T20:03:00Z,11,41.87456,-87.71019,BLACK,MALE,22,0,52599,967,2013-08-01,civilian_black,20
2015-06-05,2015-06-05T04:15:00Z,12,NA,NA,BLACK,FEMALE,34,0,62539,971,2015-06-01,civilian_black,4
2015-01-28,2015-01-28T15:30:00Z,15,41.894955,-87.754555,BLACK,MALE,18,1,60704,975,2015-01-01,civilian_black,15
2012-07-06,2012-07-06T22:55:00Z,17,41.967808,-87.731735,HISPANIC,FEMALE,23,0,46354,981,2012-07-01,civilian_hisp,22
2014-02-08,2014-02-08T01:38:00Z,17,41.99453,-87.732544,WHITE,MALE,28,0,55136,981,2014-02-01,civilian_white,1
2014-03-05,2014-03-05T16:05:00Z,15,NA,NA,BLACK,MALE,42,0,55463,982,2014-03-01,civilian_black,16
2012-03-31,2012-03-31T18:29:00Z,19,41.93431,-87.64142,WHITE,FEMALE,22,1,44669,988,2012-03-01,civilian_white,18
2013-12-25,2013-12-25T21:00:00Z,14,41.93569,-87.709465,HISPANIC,MALE,33,1,54659,991,2013-12-01,civilian_hisp,21
2014-07-29,2014-07-29T20:20:00Z,14,NA,NA,WHITE,MALE,30,0,58056,991,2014-07-01,civilian_white,20
2014-10-12,2014-10-12T20:15:00Z,14,41.90915,-87.693306,HISPANIC,MALE,39,0,59257,991,2014-10-01,civilian_hisp,20
2014-05-12,2014-05-12T15:49:00Z,2,41.83253,-87.61735,BLACK,MALE,24,0,56526,1005,2014-05-01,civilian_black,15
2015-11-15,2015-11-15T19:49:00Z,2,41.7995,-87.616104000000007,BLACK,FEMALE,31,0,65262,1005,2015-11-01,civilian_black,19
2012-11-04,2012-11-04T16:46:00Z,12,NA,NA,HISPANIC,MALE,32,0,48349,1019,2012-11-01,civilian_hisp,16
2015-05-21,2015-05-21T16:40:00Z,12,41.872196,-87.683754,BLACK,MALE,24,1,62285,1019,2015-05-01,civilian_black,16
2012-02-11,2012-02-11T02:59:00Z,13,NA,NA,BLACK,MALE,22,0,43886,1037,2012-02-01,civilian_black,2
2013-09-23,2013-09-23T16:45:00Z,4,NA,NA,BLACK,FEMALE,40,0,53489,1042,2013-09-01,civilian_black,16
2015-03-08,2015-03-08T20:36:00Z,12,41.862133,-87.657524,WHITE,MALE,29,0,61210,1047,2015-03-01,civilian_white,20
2013-02-27,2013-02-27T18:35:00Z,10,NA,NA,BLACK,MALE,19,0,49910,1050,2013-02-01,civilian_black,18
2013-03-27,2013-03-27T15:13:00Z,10,41.854996,-87.714195,BLACK,MALE,20,0,50368,1050,2013-03-01,civilian_black,15
2013-07-08,2013-07-08T19:20:00Z,10,41.859913,-87.711586,BLACK,MALE,62,0,52235,1050,2013-07-01,civilian_black,19
2014-07-14,2014-07-14T20:47:00Z,10,NA,NA,BLACK,MALE,25,0,57792,1050,2014-07-01,civilian_black,20
2015-02-02,2015-02-02T15:04:00Z,10,41.858456,-87.71398,BLACK,MALE,27,0,60762,1050,2015-02-01,civilian_black,15
2015-05-26,2015-05-26T19:10:00Z,10,41.85121,-87.66882,HISPANIC,MALE,33,0,62376,1050,2015-05-01,civilian_hisp,19
2012-07-20,2012-07-20T18:50:00Z,5,41.71767,-87.59466,BLACK,MALE,28,0,46629,1053,2012-07-01,civilian_black,18
2012-08-28,2012-08-28T19:50:00Z,5,41.708107,-87.62171,BLACK,MALE,18,0,47371,1053,2012-08-01,civilian_black,19
2013-03-17,2013-03-17T15:15:00Z,5,41.71166,-87.62723,BLACK,MALE,41,0,50213,1053,2013-03-01,civilian_black,15
2015-01-03,2015-01-03T17:25:00Z,4,41.75749,-87.58611,BLACK,FEMALE,22,0,60407,1053,2015-01-01,civilian_black,17
2015-02-08,2015-02-08T02:53:00Z,5,41.69502,-87.623184,BLACK,MALE,32,0,60835,1053,2015-02-01,civilian_black,2
2015-06-03,2015-06-03T19:52:00Z,5,41.711628,-87.62964,BLACK,MALE,26,0,62511,1053,2015-06-01,civilian_black,19
2013-08-20,2013-08-20T18:45:00Z,8,41.772156,-87.6981,HISPANIC,FEMALE,19,0,52935,1066,2013-08-01,civilian_hisp,18
2015-01-07,2015-01-07T16:35:00Z,8,41.77724,-87.697205,BLACK,MALE,36,0,60438,1066,2015-01-01,civilian_black,16
2014-12-04,2014-12-04T05:33:00Z,6,41.732,-87.61075,BLACK,MALE,49,1,59993,1069,2014-12-01,civilian_black,5
2014-12-02,2014-12-02T18:10:00Z,15,NA,NA,BLACK,MALE,31,0,59969,1071,2014-12-01,civilian_black,18
2015-11-08,2015-11-08T17:43:00Z,15,41.88036,-87.75668,BLACK,MALE,26,1,65178,1071,2015-11-01,civilian_black,17
2015-12-03,2015-12-03T21:30:00Z,15,41.893955,-87.75931,BLACK,FEMALE,32,1,65455,1071,2015-12-01,civilian_black,21
2013-04-10,2013-04-10T05:16:00Z,8,41.777126,-87.70432,HISPANIC,MALE,21,1,50609,1074,2013-04-01,civilian_hisp,5
2013-05-02,2013-05-02T00:20:00Z,8,41.7835,-87.70327,BLACK,FEMALE,26,0,50976,1074,2013-05-01,civilian_black,0
2013-05-03,2013-05-03T00:30:00Z,8,41.786037,-87.71685,HISPANIC,MALE,21,0,50996,1074,2013-05-01,civilian_hisp,0
2013-06-19,2013-06-19T03:55:00Z,8,41.78535,-87.69357,BLACK,MALE,39,0,51856,1074,2013-06-01,civilian_black,3
2014-04-12,2014-04-12T22:48:00Z,4,41.756207,-87.59213,BLACK,MALE,41,0,56022,1081,2014-04-01,civilian_black,22
2014-09-03,2014-09-03T18:41:00Z,4,41.73426,-87.58167,BLACK,MALE,26,0,58723,1081,2014-09-01,civilian_black,18
2015-01-11,2015-01-11T22:32:00Z,4,41.757656,-87.582245,BLACK,MALE,20,0,60501,1081,2015-01-01,civilian_black,22
2015-09-27,2015-09-27T16:50:00Z,4,41.7193,-87.57651,BLACK,FEMALE,25,0,64510,1081,2015-09-01,civilian_black,16
2015-07-18,2015-07-18T02:20:00Z,6,41.751728,-87.64408,BLACK,MALE,27,0,63348,1083,2015-07-01,civilian_black,2
2012-03-12,2012-03-12T10:37:00Z,5,41.721016,-87.594765,BLACK,MALE,21,0,44330,1102,2012-03-01,civilian_black,10
2012-12-13,2012-12-13T08:19:00Z,5,NA,NA,BLACK,MALE,38,1,48872,1102,2012-12-01,civilian_black,8
2013-05-22,2013-05-22T08:17:00Z,5,41.680763,-87.621735,BLACK,MALE,23,0,51346,1102,2013-05-01,civilian_black,8
2013-01-12,2013-01-12T02:45:00Z,11,NA,NA,BLACK,MALE,34,0,49304,1128,2013-01-01,civilian_black,2
2014-05-17,2014-05-17T03:15:00Z,14,41.930016,-87.6988,HISPANIC,MALE,28,0,56583,1135,2014-05-01,civilian_hisp,3
2014-04-19,2014-04-19T19:03:00Z,4,41.70161,-87.543785,BLACK,MALE,31,1,56140,1145,2014-04-01,civilian_black,19
2014-06-06,2014-06-06T16:00:00Z,4,41.75605,-87.58343,BLACK,FEMALE,51,0,56974,1145,2014-06-01,civilian_black,16
2014-09-04,2014-09-04T15:00:00Z,4,41.71859,-87.53771,HISPANIC,MALE,19,0,58731,1145,2014-09-01,civilian_hisp,15
2015-02-24,2015-02-24T14:14:00Z,4,41.742615,-87.54906,BLACK,MALE,18,0,61033,1145,2015-02-01,civilian_black,14
2015-04-07,2015-04-07T11:13:00Z,4,41.75749,-87.58611,HISPANIC,MALE,24,1,61648,1145,2015-04-01,civilian_hisp,11
2015-05-15,2015-05-15T09:14:00Z,4,41.750923,-87.54804,WHITE,MALE,47,1,62191,1145,2015-05-01,civilian_white,9
2015-11-10,2015-11-10T13:30:00Z,4,41.709095,-87.55263,BLACK,MALE,21,0,65191,1145,2015-11-01,civilian_black,13
2015-01-12,2015-01-12T17:10:00Z,7,41.780735,-87.65454,BLACK,MALE,45,0,60506,1160,2015-01-01,civilian_black,17
2014-06-24,2014-06-24T01:15:00Z,9,41.82082,-87.70315,WHITE,MALE,33,0,57344,1161,2014-06-01,civilian_white,1
2012-07-07,2012-07-07T19:00:00Z,11,41.874134,-87.74357,BLACK,MALE,25,1,46365,1165,2012-07-01,civilian_black,19
2012-10-03,2012-10-03T17:58:00Z,11,41.874065,-87.735245,BLACK,MALE,28,0,47930,1165,2012-10-01,civilian_black,17
2013-05-06,2013-05-06T00:38:00Z,9,41.7998,-87.67448,BLACK,MALE,22,0,51047,1165,2013-05-01,civilian_black,0
2014-09-18,2014-09-18T03:02:00Z,2,41.810272,-87.61688,BLACK,MALE,28,1,58909,1172,2014-09-01,civilian_black,3
2012-09-15,2012-09-15T03:00:00Z,22,41.69293,-87.6424,BLACK,MALE,55,0,47687,1177,2012-09-01,civilian_black,3
2013-08-10,2013-08-10T03:10:00Z,22,41.724,-87.642075,BLACK,MALE,32,0,52745,1177,2013-08-01,civilian_black,3
2014-10-05,2014-10-05T00:22:00Z,6,41.736996,-87.659454,BLACK,MALE,24,1,59147,1177,2014-10-01,civilian_black,0
2015-06-21,2015-06-21T02:30:00Z,22,41.71567,-87.633835,BLACK,MALE,35,0,62837,1177,2015-06-01,civilian_black,2
2012-06-02,2012-06-02T03:20:00Z,5,41.694305,-87.63209,BLACK,MALE,35,1,45720,1183,2012-06-01,civilian_black,3
2012-03-01,2012-03-01T15:00:00Z,7,41.77307,-87.66531,BLACK,FEMALE,49,1,44160,1188,2012-03-01,civilian_black,15
2012-05-05,2012-05-05T15:04:00Z,7,41.77616,-87.64147,BLACK,MALE,50,0,45225,1188,2012-05-01,civilian_black,15
2012-05-29,2012-05-29T17:13:00Z,2,41.792397,-87.59163,BLACK,MALE,19,0,45675,1189,2012-05-01,civilian_black,17
2015-04-16,2015-04-16T16:40:00Z,4,41.750027,-87.565,BLACK,MALE,57,0,61800,1221,2015-04-01,civilian_black,16
2015-05-19,2015-05-19T21:50:00Z,4,41.74318,-87.54788,BLACK,FEMALE,28,0,62256,1221,2015-05-01,civilian_black,21
2015-06-17,2015-06-17T08:28:00Z,15,41.87766,-87.74832,,MALE,24,0,62774,1235,2015-06-01,NA,8
2014-09-22,2014-09-22T18:52:00Z,11,41.8803785,-87.7354725,BLACK,MALE,25,0,58974,1238,2014-09-01,civilian_black,18
2015-05-13,2015-05-13T17:48:00Z,15,41.886757,-87.77,BLACK,MALE,39,1,62174,1245,2015-05-01,civilian_black,17
2015-06-19,2015-06-19T18:14:00Z,25,41.907486,-87.772255,BLACK,MALE,19,0,62810,1245,2015-06-01,civilian_black,18
